Empty_Lines,Lines_Of_Comments,Lines_Of_Program,Physic_Lines,n1_Number_Of_Distinct_Operators,n2_Number_Of_Distinct_Operands,n_Program_Vocabulary,N1_Total_Number_Of_Operators,N2_Total_Number_Of_Operands,N_Program_Length,B_Number_of_Delivered_Bugs_1,B_Number_of_Delivered_Bugs_2,D_Difficulty,E_Effort,T_Time_Required_To_Program,V_Volume,_N_Calculated_Program_Length,McCab_Number,IsVulnerable
2,0,88,90,24,95,119,375,290,665,0.000333,1.528351,36,165061.9373,9170.107625,4585.053813,734.175383,39,0
2,0,89,91,23,93,116,372,287,659,0.000333,1.50647,33,149140.5127,8285.584039,4519.409476,712.183694,40,0
2,0,88,90,24,96,120,384,295,679,0.000333,1.56326,36,168832.0337,9379.557429,4689.778714,742.1955,39,0
2,0,89,91,25,99,124,390,298,688,0.000333,1.594829,36,172241.5342,9568.974123,4784.487062,772.40271,39,0
2,0,40,42,20,60,80,180,138,318,0.000333,0.670124,20,40207.46268,2233.747927,2010.373134,440.851998,20,0
2,0,89,91,24,98,122,381,295,676,0.000333,1.561726,36,168666.4238,9370.35688,4685.17844,758.280665,39,0
2,0,89,91,25,99,124,390,298,688,0.000333,1.594829,36,172241.5342,9568.974123,4784.487062,772.40271,39,0
2,0,81,83,23,95,118,351,279,630,0.000333,1.445355,22,95393.43266,5299.635148,4336.065121,728.178208,35,0
2,0,88,90,24,96,120,375,290,665,0.000333,1.531027,36,165350.9609,9186.164492,4593.082246,742.1955,39,0
2,0,89,91,23,94,117,372,287,659,0.000333,1.50919,33,149409.8216,8300.545642,4527.57035,720.173277,40,0
2,0,88,90,24,97,121,384,295,679,0.000333,1.565969,36,169124.693,9395.816276,4697.908138,750.230646,39,0
4,0,96,100,30,72,102,377,284,661,0.000333,1.470158,45,198471.2918,11026.18288,4410.473151,591.441318,27,0
2,0,31,33,18,40,58,130,97,227,0.000333,0.443254,18,23935.71035,1329.761686,1329.761686,287.935774,17,0
3,0,91,94,28,98,126,404,307,711,0.000333,1.653615,42,208355.5331,11575.30739,4960.846026,782.847503,40,0
2,0,89,91,26,95,121,386,298,684,0.000333,1.577501,39,184567.5957,10253.75532,4732.502454,746.347715,39,0
2,0,89,91,27,97,124,395,301,696,0.000333,1.613374,39,188764.7046,10486.92804,4840.120632,768.573508,39,0
2,0,88,90,26,94,120,380,293,673,0.000333,1.549446,39,181285.1575,10071.39764,4648.337371,738.342785,39,0
2,0,89,91,25,92,117,377,290,667,0.000333,1.527511,36,164971.1976,9165.066536,4582.533268,716.264105,40,0
2,0,88,90,26,96,122,389,298,687,0.000333,1.587139,39,185695.2455,10316.40253,4761.416551,754.367833,39,0
2,0,89,91,27,98,125,395,301,696,0.000333,1.616062,39,189079.2486,10504.4027,4848.185862,776.623527,39,0
2,0,40,42,22,60,82,185,141,326,0.000333,0.690854,22,45596.36298,2533.131277,2072.561954,452.520931,20,0
2,0,89,91,26,96,122,386,298,684,0.000333,1.580208,39,184884.3492,10271.35273,4740.624339,754.367833,39,0
2,0,89,91,27,98,125,395,301,696,0.000333,1.616062,39,189079.2486,10504.4027,4848.185862,776.623527,39,0
2,0,81,83,25,98,123,356,282,638,0.000333,1.476441,24,106303.7821,5905.765673,4429.324254,764.337969,35,0
2,0,88,90,26,95,121,380,293,673,0.000333,1.552132,39,181599.4034,10088.85574,4656.394959,746.347715,39,0
2,0,89,91,25,93,118,377,290,667,0.000333,1.530241,36,165266.0249,9181.445828,4590.722914,724.238174,40,0
2,0,88,90,26,97,123,389,298,687,0.000333,1.589836,39,186010.7911,10333.93284,4769.507465,762.402978,39,0
2,0,26,28,16,33,49,100,75,175,0.000333,0.327525,16,15721.18756,873.399309,982.574223,230.465006,14,0
2,0,26,28,16,33,49,100,75,175,0.000333,0.327525,16,15721.18756,873.399309,982.574223,230.465006,14,0
3,0,86,89,26,93,119,374,285,659,0.000333,1.514562,39,177203.7113,9844.65063,4543.684906,730.353202,37,0
2,0,84,86,24,90,114,356,276,632,0.000333,1.439462,36,155461.9136,8636.772978,4318.386489,694.305879,36,0
2,0,84,86,25,92,117,365,279,644,0.000333,1.474838,36,159282.5357,8849.029759,4424.514879,716.264105,36,0
2,0,141,143,26,115,141,572,404,976,0.000333,2.322734,39,271759.8827,15097.77126,6968.20212,909.442789,40,0
2,0,83,85,24,89,113,350,271,621,0.000333,1.411777,36,152471.9209,8470.662271,4235.331136,686.379375,36,0
2,0,84,86,23,87,110,347,268,615,0.000333,1.390179,33,137627.6954,7645.983077,4170.536224,664.578009,37,0
2,0,83,85,24,91,115,359,276,635,0.000333,1.448962,36,156487.9026,8693.772365,4346.886182,702.248412,36,0
2,0,84,86,25,93,118,365,279,644,0.000333,1.477474,36,159567.1965,8864.844248,4432.422124,724.238174,36,0
2,0,35,37,20,54,74,155,119,274,0.000333,0.56713,20,34027.80444,1890.43358,1701.390222,397.202487,17,0
2,0,84,86,24,91,115,356,276,632,0.000333,1.442117,36,155748.5896,8652.699424,4326.349712,702.248412,36,0
2,0,84,86,25,93,118,365,279,644,0.000333,1.477474,36,159567.1965,8864.844248,4432.422124,724.238174,36,0
2,0,76,78,23,93,116,326,260,586,0.000333,1.339592,22,88413.09099,4911.838388,4018.776863,712.183694,32,0
2,0,83,85,24,90,114,350,271,621,0.000333,1.414408,36,152756.0892,8486.449398,4243.224699,694.305879,36,0
2,0,84,86,23,88,111,347,268,615,0.000333,1.392855,33,137892.67,7660.703889,4178.565758,672.471907,37,0
2,0,83,85,24,92,116,359,276,635,0.000333,1.451606,36,156773.4455,8709.635864,4354.817932,710.2068,36,0
2,0,125,127,25,81,106,517,361,878,0.000333,1.969038,48,283541.4796,15752.30442,5907.114159,629.624255,30,0
2,0,29,31,16,38,54,115,86,201,0.000333,0.385577,16,18507.71821,1028.206567,1156.732388,263.421246,16,0
3,0,89,92,26,96,122,389,296,685,0.000333,1.582518,39,185154.648,10286.36933,4747.555076,754.367833,39,0
2,0,87,89,24,94,118,371,287,658,0.000333,1.509593,36,163036.0486,9057.558253,4528.779126,726.170452,38,0
2,0,87,89,25,95,120,380,290,670,0.000333,1.542539,36,166594.2012,9255.233398,4627.616699,740.232688,38,0
2,0,86,88,24,92,116,365,282,647,0.000333,1.479038,36,159736.0933,8874.227408,4437.113704,710.2068,38,0
2,0,87,89,23,90,113,362,279,641,0.000333,1.457245,33,144267.2456,8014.846977,4371.734715,688.308704,39,0
2,0,86,88,24,94,118,374,287,661,0.000333,1.516476,36,163779.374,9098.854111,4549.427056,726.170452,38,0
2,0,87,89,25,96,121,380,290,670,0.000333,1.545213,36,166882.9813,9271.276738,4635.638369,748.252805,38,0
2,0,38,40,20,58,78,170,130,300,0.000333,0.62854,20,37712.41331,2095.134073,1885.620666,426.20146,19,0
2,0,87,89,24,95,119,371,287,658,0.000333,1.512263,36,163324.4432,9073.580177,4536.790088,734.175383,38,0
2,0,87,89,25,96,121,380,290,670,0.000333,1.545213,36,166882.9813,9271.276738,4635.638369,748.252805,38,0
2,0,79,81,23,94,117,341,271,612,0.000333,1.401554,22,92502.59058,5139.03281,4204.663208,720.173277,34,0
2,0,86,88,24,93,117,365,282,647,0.000333,1.481709,36,160024.535,8890.251947,4445.125974,718.180869,38,0
2,0,87,89,23,91,114,362,279,641,0.000333,1.459961,33,144536.1225,8029.784582,4379.882499,696.251237,39,0
2,0,86,88,24,95,119,374,287,661,0.000333,1.519158,36,164069.0835,9114.949083,4557.474542,734.175383,38,0
2,0,31,33,16,40,56,125,94,219,0.000333,0.423937,16,20348.97165,1130.498425,1271.810728,276.877124,17,0
3,0,91,94,26,98,124,399,304,703,0.000333,1.6296,39,190663.2002,10592.40001,4888.800006,770.452997,40,0
2,0,89,91,24,96,120,381,295,676,0.000333,1.556353,36,168086.0895,9338.116085,4669.058043,742.1955,39,0
2,0,89,91,25,97,122,390,298,688,0.000333,1.589449,36,171660.5024,9536.694576,4768.347288,756.28795,39,0
2,0,88,90,24,94,118,375,290,665,0.000333,1.525653,36,164770.4746,9153.915256,4576.957628,726.170452,39,0
2,0,89,91,23,92,115,372,287,659,0.000333,1.503726,33,148868.8721,8270.492897,4511.177944,704.209625,40,0
2,0,88,90,24,96,120,384,295,679,0.000333,1.56326,36,168832.0337,9379.557429,4689.778714,742.1955,39,0
2,0,89,91,25,98,123,390,298,688,0.000333,1.59215,36,171952.1993,9552.899959,4776.44998,764.337969,39,0
2,0,40,42,20,60,80,180,138,318,0.000333,0.670124,20,40207.46268,2233.747927,2010.373134,440.851998,20,0
2,0,89,91,24,97,121,381,295,676,0.000333,1.559051,36,168377.4557,9354.303097,4677.151548,750.230646,39,0
2,0,89,91,25,98,123,390,298,688,0.000333,1.59215,36,171952.1993,9552.899959,4776.44998,764.337969,39,0
2,0,81,83,23,96,119,351,279,630,0.000333,1.447912,22,95562.1742,5309.009678,4343.735191,736.198325,35,0
2,0,88,90,24,95,119,375,290,665,0.000333,1.528351,36,165061.9373,9170.107625,4585.053813,734.175383,39,0
2,0,89,91,23,93,116,372,287,659,0.000333,1.50647,33,149140.5127,8285.584039,4519.409476,712.183694,40,0
2,0,88,90,24,97,121,384,295,679,0.000333,1.565969,36,169124.693,9395.816276,4697.908138,750.230646,39,0
0,0,108,108,30,97,127,426,367,793,0.000333,1.847342,45,249391.213,13855.06739,5542.026957,787.398264,14,0
0,0,64,64,27,71,98,243,216,459,0.000333,1.012051,39,118409.9209,6578.32894,3036.151818,565.014008,11,0
2,0,22,24,17,31,48,95,71,166,0.000333,0.309035,16,14833.6604,824.092245,927.103775,223.066954,11,0
2,0,23,25,17,32,49,99,73,172,0.000333,0.32191,16,15451.68149,858.42675,965.730093,229.486868,12,0
2,0,23,25,17,32,49,99,73,172,0.000333,0.32191,16,15451.68149,858.42675,965.730093,229.486868,12,0
3,0,82,85,26,92,118,369,281,650,0.000333,1.491239,39,174475.0013,9693.055628,4473.717982,722.379133,34,0
2,0,111,113,25,100,125,470,379,849,0.000333,1.971317,36,212902.2309,11827.90172,5913.950858,780.482024,38,0
2,0,80,82,24,89,113,351,272,623,0.000333,1.416324,36,152962.9738,8497.942987,4248.971494,686.379375,33,0
2,0,80,82,25,91,116,360,275,635,0.000333,1.451606,36,156773.4455,8709.635864,4354.817932,708.305717,33,0
2,0,137,139,27,113,140,567,400,967,0.000333,2.298006,39,268866.6504,14937.03613,6894.016677,899.062185,37,0
2,0,79,81,24,88,112,345,267,612,0.000333,1.3887,36,149979.6436,8332.202425,4166.101212,678.469082,33,0
2,0,80,82,23,86,109,342,264,606,0.000333,1.367173,33,135350.1501,7519.452785,4101.519701,656.700694,34,0
2,0,79,81,24,90,114,354,272,626,0.000333,1.425796,36,153986.0094,8554.778298,4277.389149,694.305879,33,0
2,0,81,83,25,92,117,364,277,641,0.000333,1.467968,36,158540.5363,8807.807571,4403.903785,716.264105,34,0
2,0,32,34,20,52,72,154,117,271,0.000333,0.55735,20,33440.99351,1857.832973,1672.049675,382.861427,15,0
2,0,81,83,24,90,114,355,274,629,0.000333,1.432629,36,154723.9615,8595.775638,4297.887819,694.305879,34,0
2,0,81,83,25,92,117,364,277,641,0.000333,1.467968,36,158540.5363,8807.807571,4403.903785,716.264105,34,0
2,0,73,75,24,92,116,325,258,583,0.000333,1.332734,24,95956.87008,5330.937227,3998.20292,710.2068,30,0
2,0,80,82,24,89,113,349,269,618,0.000333,1.404957,36,151735.3416,8429.741198,4214.870599,686.379375,34,0
2,0,81,83,23,87,110,346,266,612,0.000333,1.383397,33,136956.3408,7608.685599,4150.192145,664.578009,35,0
2,0,80,82,24,91,115,358,274,632,0.000333,1.442117,36,155748.5896,8652.699424,4326.349712,702.248412,34,0
0,0,48,48,20,59,79,196,175,371,0.000333,0.779568,20,46774.05315,2598.558508,2338.702658,433.514502,10,0
0,0,49,49,20,61,81,207,184,391,0.000333,0.826294,30,74366.44053,4131.468919,2478.881351,448.213539,10,0
2,0,81,83,25,91,116,364,277,641,0.000333,1.465322,36,158254.7694,8791.931636,4395.965818,708.305717,34,0
2,0,32,34,20,52,72,154,117,271,0.000333,0.55735,20,33440.99351,1857.832973,1672.049675,382.861427,15,0
2,0,81,83,24,89,113,355,274,629,0.000333,1.429964,36,154436.1324,8579.785135,4289.892567,686.379375,34,0
2,0,81,83,25,91,116,364,277,641,0.000333,1.465322,36,158254.7694,8791.931636,4395.965818,708.305717,34,0
2,0,73,75,24,91,115,325,258,583,0.000333,1.330307,24,95782.09679,5321.2276,3990.9207,702.248412,30,0
2,0,80,82,24,88,112,349,269,618,0.000333,1.402315,36,151450.0323,8413.890684,4206.945342,678.469082,34,0
2,0,81,83,23,86,109,346,266,612,0.000333,1.38071,33,136690.2506,7593.902812,4142.128807,656.700694,35,0
2,0,80,82,24,90,114,358,274,632,0.000333,1.439462,36,155461.9136,8636.772978,4318.386489,694.305879,34,0
0,0,98,98,31,98,129,361,307,668,0.000333,1.561167,45,210757.4913,11708.74952,4683.499807,801.82165,13,0
0,0,68,68,28,75,103,267,230,497,0.000333,1.10773,42,139574.012,7754.111778,3323.190762,601.76734,12,0
2,0,26,28,19,36,55,119,85,204,0.000333,0.393132,18,21229.15287,1179.397382,1179.397382,266.827923,12,0
2,0,27,29,19,37,56,123,87,210,0.000333,0.406515,18,21951.80161,1219.544534,1219.544534,273.460397,13,0
2,0,27,29,19,37,56,123,87,210,0.000333,0.406515,18,21951.80161,1219.544534,1219.544534,273.460397,13,0
3,0,86,89,27,97,124,393,295,688,0.000333,1.594829,39,186594.9954,10366.38863,4784.487062,768.573508,35,0
2,0,115,117,26,105,131,494,393,887,0.000333,2.079549,39,243307.2019,13517.06677,6238.646202,827.207212,39,0
2,0,84,86,25,94,119,375,286,661,0.000333,1.519158,36,164069.0835,9114.949083,4557.474542,732.227757,34,0
2,0,84,86,26,96,122,384,289,673,0.000333,1.554795,39,181911.0629,10106.17016,4664.386228,754.367833,34,0
2,0,83,85,25,93,118,369,281,650,0.000333,1.491239,36,161053.8474,8947.435964,4473.717982,724.238174,34,0
2,0,84,86,24,91,115,366,278,644,0.000333,1.469499,36,158705.8413,8816.991186,4408.495593,702.248412,35,0
2,0,83,85,25,94,119,378,286,664,0.000333,1.526053,36,164813.7238,9156.31799,4578.158995,732.227757,34,0
2,0,85,87,26,97,123,388,291,679,0.000333,1.571322,39,183844.7266,10213.59592,4713.967349,762.402978,35,0
2,0,36,38,22,58,80,178,131,309,0.000333,0.651159,22,42976.46719,2387.581511,1953.475781,437.870393,16,0
2,0,85,87,25,95,120,379,288,667,0.000333,1.535632,36,165848.257,9213.792055,4606.896027,740.232688,35,0
2,0,85,87,26,97,123,388,291,679,0.000333,1.571322,39,183844.7266,10213.59592,4713.967349,762.402978,35,0
2,0,77,79,25,96,121,349,272,621,0.000333,1.432205,24,103118.7377,5728.81876,4296.61407,748.252805,31,0
2,0,84,86,25,94,119,373,283,656,0.000333,1.507667,36,162828.0163,9046.000905,4523.000453,732.227757,35,0
2,0,85,87,24,92,116,370,280,650,0.000333,1.485896,36,160476.7553,8915.375294,4457.687647,710.2068,36,0
2,0,84,86,25,95,120,382,288,670,0.000333,1.542539,36,166594.2012,9255.233398,4627.616699,740.232688,35,0
0,0,52,52,21,63,84,220,189,409,0.000333,0.871486,30,78433.73478,4357.42971,2614.457826,468.807301,11,0
0,0,53,53,21,65,86,231,198,429,0.000333,0.918956,30,82706.02739,4594.7793,2756.86758,483.692574,11,0
2,0,85,87,26,96,122,388,291,679,0.000333,1.568657,39,183532.8554,10196.26975,4705.970652,754.367833,35,0
2,0,36,38,22,58,80,178,131,309,0.000333,0.651159,22,42976.46719,2387.581511,1953.475781,437.870393,16,0
2,0,85,87,25,94,119,379,288,667,0.000333,1.532948,36,165558.3641,9197.686896,4598.843448,732.227757,35,0
2,0,85,87,26,96,122,388,291,679,0.000333,1.568657,39,183532.8554,10196.26975,4705.970652,754.367833,35,0
2,0,77,79,25,95,120,349,272,621,0.000333,1.429726,24,102940.2974,5718.905413,4289.17906,740.232688,31,0
2,0,84,86,25,93,118,373,283,656,0.000333,1.505005,36,162540.4983,9030.027681,4515.01384,724.238174,35,0
2,0,85,87,24,91,115,370,280,650,0.000333,1.48319,36,160184.4672,8899.137066,4449.568533,702.248412,36,0
2,0,84,86,25,94,119,382,288,670,0.000333,1.539843,36,166303.0045,9239.055803,4619.527901,732.227757,35,0
0,0,105,105,29,94,123,410,356,766,0.000333,1.772655,42,223354.5767,12408.58759,5317.966111,757.012801,11,0
0,0,61,61,26,68,94,227,205,432,0.000333,0.943861,39,110431.713,6135.095165,2831.582384,536.158906,8,0
2,0,19,21,15,28,43,79,60,139,0.000333,0.251417,14,10559.51121,586.639512,754.250801,193.209297,8,0
2,0,20,22,15,29,44,83,62,145,0.000333,0.263873,14,11082.64619,615.702566,791.617585,199.484808,9,0
2,0,20,22,15,29,44,83,62,145,0.000333,0.263873,14,11082.64619,615.702566,791.617585,199.484808,9,0
3,0,79,82,26,90,116,353,270,623,0.000333,1.424174,39,166628.3642,9257.131347,4272.52216,706.478211,31,0
2,0,108,110,25,98,123,454,368,822,0.000333,1.902249,36,205442.8892,11413.49385,5706.746923,764.337969,35,0
2,0,77,79,24,87,111,335,261,596,0.000333,1.349824,36,145780.9868,8098.943713,4049.471856,670.575184,30,0
2,0,77,79,25,89,114,344,264,608,0.000333,1.384799,24,99705.53109,5539.196171,4154.397129,692.43668,30,0
2,0,134,136,26,112,138,551,389,940,0.000333,2.227338,39,260598.5066,14477.69481,6682.012989,884.635184,34,0
2,0,76,78,24,86,110,329,256,585,0.000333,1.322365,24,95210.29038,5289.460577,3967.095432,662.697869,30,0
2,0,77,79,23,84,107,326,253,579,0.000333,1.301103,33,128809.2097,7156.067206,3903.309385,640.996589,31,0
2,0,76,78,24,88,112,338,261,599,0.000333,1.359202,24,97862.53436,5436.807464,4077.605598,678.469082,30,0
2,0,78,80,25,90,115,348,266,614,0.000333,1.401044,24,100875.1414,5604.174522,4203.130891,700.363183,31,0
2,0,29,31,19,49,68,138,106,244,0.000333,0.495114,18,26736.1368,1485.340933,1485.340933,355.831405,12,0
2,0,78,80,24,88,112,339,263,602,0.000333,1.366009,24,98352.66391,5464.036884,4098.027663,678.469082,31,0
2,0,78,80,25,90,115,348,266,614,0.000333,1.401044,24,100875.1414,5604.174522,4203.130891,700.363183,31,0
2,0,70,72,23,90,113,309,247,556,0.000333,1.264007,22,83424.42907,4634.690504,3792.019503,688.308704,27,0
2,0,77,79,24,87,111,333,258,591,0.000333,1.3385,24,96371.99465,5353.999703,4015.499777,670.575184,31,0
2,0,78,80,23,85,108,330,255,585,0.000333,1.317203,33,130403.1032,7244.616846,3951.609189,648.840155,32,0
2,0,77,79,24,89,113,342,263,605,0.000333,1.375403,24,99028.99853,5501.61103,4126.208272,686.379375,31,0
0,0,45,45,18,56,74,180,164,344,0.000333,0.712017,18,38448.93524,2136.051958,2136.051958,400.270526,7,0
0,0,46,46,18,58,76,191,173,364,0.000333,0.758082,18,40936.42107,2274.245615,2274.245615,414.821548,7,0
2,0,78,80,25,89,114,348,266,614,0.000333,1.398465,24,100689.4672,5593.859292,4195.394469,692.43668,31,0
2,0,29,31,19,49,68,138,106,244,0.000333,0.495114,18,26736.1368,1485.340933,1485.340933,355.831405,12,0
2,0,78,80,24,87,111,339,263,602,0.000333,1.363413,36,147248.5807,8180.476703,4090.238352,670.575184,31,0
2,0,78,80,25,89,114,348,266,614,0.000333,1.398465,24,100689.4672,5593.859292,4195.394469,692.43668,31,0
2,0,70,72,23,89,112,309,247,556,0.000333,1.26163,22,83267.56541,4625.975856,3784.889337,680.3822,27,0
2,0,77,79,24,86,110,333,258,591,0.000333,1.335928,36,144280.2093,8015.567181,4007.783591,662.697869,31,0
2,0,78,80,23,84,107,330,255,585,0.000333,1.314586,33,130144.0202,7230.223343,3943.758187,640.996589,32,0
2,0,77,79,24,88,112,342,263,605,0.000333,1.372817,24,98842.79347,5491.266304,4118.449728,678.469082,31,0
0,0,87,87,29,86,115,319,281,600,0.000333,1.369098,42,172506.3493,9583.686071,4107.294031,693.540218,9,0
0,0,65,65,26,70,96,241,214,455,0.000333,0.998719,39,116850.1596,6491.675532,2996.157938,551.261244,9,0
2,0,23,25,16,31,47,93,69,162,0.000333,0.299948,16,14397.4943,799.860795,899.843394,217.580086,9,0
2,0,24,26,16,32,48,97,71,168,0.000333,0.312758,16,15012.3792,834.021067,938.2737,224,10,0
2,0,24,26,16,32,48,97,71,168,0.000333,0.312758,16,15012.3792,834.021067,938.2737,224,10,0
3,0,83,86,26,93,119,367,279,646,0.000333,1.484684,39,173708.0387,9650.446596,4454.052275,730.353202,32,0
2,0,112,114,25,101,126,468,377,845,0.000333,1.965267,36,212248.8553,11791.60307,5895.801535,788.575765,36,0
2,0,81,83,24,90,114,349,270,619,0.000333,1.409853,36,152264.1211,8459.117838,4229.558919,694.305879,31,0
2,0,81,83,25,92,117,358,273,631,0.000333,1.445067,24,104044.8033,5780.266851,4335.200138,716.264105,31,0
2,0,138,140,26,114,140,565,398,963,0.000333,2.2885,39,267754.4823,14875.24902,6865.499545,901.160894,35,0
2,0,80,82,24,89,113,343,265,608,0.000333,1.382223,24,99520.05142,5528.891746,4146.668809,686.379375,31,0
2,0,81,83,23,87,110,340,262,602,0.000333,1.360793,33,134718.4921,7484.36067,4082.378548,664.578009,32,0
2,0,80,82,24,90,114,352,270,622,0.000333,1.416686,36,153002.0732,8500.115178,4250.057589,694.305879,31,0
2,0,82,84,25,93,118,362,275,637,0.000333,1.461415,24,105221.8469,5845.658163,4384.243622,724.238174,32,0
2,0,33,35,20,53,73,152,115,267,0.000333,0.550894,20,33053.66314,1836.314619,1652.683157,390.018346,13,0
2,0,82,84,24,91,115,353,272,625,0.000333,1.426144,24,102682.3508,5704.575042,4278.431282,702.248412,32,0
2,0,82,84,25,93,118,362,275,637,0.000333,1.461415,24,105221.8469,5845.658163,4384.243622,724.238174,32,0
2,0,74,76,23,92,115,323,256,579,0.000333,1.32118,22,87197.85227,4844.325126,3963.538739,704.209625,28,0
2,0,81,83,24,90,114,347,267,614,0.000333,1.398465,24,100689.4672,5593.859292,4195.394469,694.305879,32,0
2,0,82,84,23,88,111,344,264,608,0.000333,1.377002,33,136323.1599,7573.508886,4131.004847,672.471907,33,0
2,0,81,83,24,91,115,356,272,628,0.000333,1.432989,24,103175.226,5731.957003,4298.967752,702.248412,32,0
0,0,49,49,18,58,76,194,173,367,0.000333,0.76433,18,41273.80915,2292.989397,2292.989397,414.821548,8,0
0,0,50,50,18,60,78,205,182,387,0.000333,0.810817,27,65676.16779,3648.675988,2432.450659,429.472086,8,0
2,0,82,84,25,92,117,362,275,637,0.000333,1.458807,24,105034.1358,5835.229768,4376.422326,716.264105,32,0
2,0,33,35,20,53,73,152,115,267,0.000333,0.550894,20,33053.66314,1836.314619,1652.683157,390.018346,13,0
2,0,82,84,24,90,114,353,272,625,0.000333,1.423519,36,153740.0253,8541.112518,4270.556259,694.305879,32,0
2,0,82,84,25,92,117,362,275,637,0.000333,1.458807,24,105034.1358,5835.229768,4376.422326,716.264105,32,0
2,0,74,76,23,91,114,323,256,579,0.000333,1.318748,22,87037.353,4835.4085,3956.243318,696.251237,28,0
2,0,81,83,24,89,113,347,267,614,0.000333,1.395863,36,150753.2358,8375.179766,4187.589883,686.379375,32,0
2,0,82,84,23,87,110,344,264,608,0.000333,1.374356,33,136061.2013,7558.955627,4123.066706,664.578009,33,0
2,0,81,83,24,90,114,356,272,628,0.000333,1.430352,36,154477.9774,8582.109858,4291.054929,694.305879,32,0
0,0,129,129,31,107,138,540,449,989,0.000333,2.343444,60,421819.8413,23434.43563,7030.330688,874.917053,16,0
0,0,64,64,27,72,99,251,221,472,0.000333,1.043019,39,122033.1967,6779.622037,3129.056325,572.616563,8,0
2,0,22,24,16,33,49,103,76,179,0.000333,0.335011,16,16080.52899,893.362722,1005.033062,230.465006,8,0
2,0,23,25,16,34,50,107,78,185,0.000333,0.348038,16,16705.81432,928.100796,1044.113395,236.973737,9,0
2,0,23,25,16,34,50,107,78,185,0.000333,0.348038,16,16705.81432,928.100796,1044.113395,236.973737,9,0
3,0,82,85,27,94,121,377,286,663,0.000333,1.529069,39,178901.0467,9938.94704,4587.206326,744.513315,31,0
2,0,111,113,26,102,128,478,384,862,0.000333,2.011333,39,235326,13073.66667,6034,802.798818,35,0
2,0,80,82,25,91,116,359,277,636,0.000333,1.453892,36,157020.3329,8723.351826,4361.675913,708.305717,30,0
2,0,80,82,26,93,119,368,280,648,0.000333,1.489281,39,174245.8345,9680.32414,4467.841911,730.353202,30,0
2,0,137,139,27,116,143,575,405,980,0.000333,2.338891,39,273650.2825,15202.79347,7016.67391,923.907758,34,0
2,0,79,81,25,90,115,353,272,625,0.000333,1.426144,36,154023.5261,8556.862564,4278.431282,700.363183,30,0
2,0,80,82,24,88,112,350,269,619,0.000333,1.404584,36,151695.0971,8427.505394,4213.752697,678.469082,31,0
2,0,79,81,25,92,117,362,277,639,0.000333,1.463388,36,158045.87,8780.326112,4390.163056,716.264105,30,0
2,0,81,83,26,94,120,372,282,654,0.000333,1.505702,39,176167.1515,9787.063974,4517.10645,738.342785,31,0
2,0,32,34,20,54,74,162,122,284,0.000333,0.587828,20,35269.69512,1959.427506,1763.484756,397.202487,12,0
2,0,81,83,25,92,117,363,279,642,0.000333,1.470258,36,158787.8694,8821.5483,4410.77415,716.264105,31,0
2,0,81,83,26,94,120,372,282,654,0.000333,1.505702,39,176167.1515,9787.063974,4517.10645,738.342785,31,0
2,0,73,75,24,94,118,333,263,596,0.000333,1.367352,24,98449.32618,5469.40701,4102.055257,726.170452,27,0
2,0,80,82,25,91,116,357,274,631,0.000333,1.442462,36,155785.8963,8654.772016,4327.386008,708.305717,31,0
2,0,81,83,24,89,113,354,271,625,0.000333,1.420871,36,153454.0267,8525.223703,4262.611852,686.379375,32,0
2,0,80,82,25,93,118,366,279,645,0.000333,1.479768,36,159814.9716,8878.609534,4439.304767,724.238174,31,0
0,0,48,48,19,60,79,204,180,384,0.000333,0.806884,27,65357.5988,3630.977711,2420.651807,435.124058,7,0
0,0,49,49,19,62,81,215,189,404,0.000333,0.853766,27,69155.08383,3841.949102,2561.299401,449.870794,7,0
2,0,81,83,26,93,119,372,282,654,0.000333,1.50307,39,175859.2219,9769.956771,4509.210817,730.353202,31,0
2,0,32,34,20,54,74,162,122,284,0.000333,0.587828,20,35269.69512,1959.427506,1763.484756,397.202487,12,0
2,0,81,83,25,91,116,363,279,642,0.000333,1.467608,36,158501.6568,8805.647598,4402.823799,708.305717,31,0
2,0,81,83,26,93,119,372,282,654,0.000333,1.50307,39,175859.2219,9769.956771,4509.210817,730.353202,31,0
2,0,73,75,24,93,117,333,263,596,0.000333,1.364912,24,98273.69695,5459.64983,4094.737373,718.180869,27,0
2,0,80,82,25,90,115,357,274,631,0.000333,1.439835,36,155502.152,8639.008444,4319.504222,700.363183,31,0
2,0,81,83,24,88,112,354,271,625,0.000333,1.418199,36,153165.4857,8509.193653,4254.596826,678.469082,32,0
2,0,80,82,25,92,117,366,279,645,0.000333,1.477128,36,159529.8688,8862.770488,4431.385244,716.264105,31,0
0,0,108,108,30,97,127,426,367,793,0.000333,1.847342,45,249391.213,13855.06739,5542.026957,787.398264,14,0
0,0,64,64,27,71,98,243,216,459,0.000333,1.012051,39,118409.9209,6578.32894,3036.151818,565.014008,11,0
2,0,22,24,17,31,48,95,71,166,0.000333,0.309035,16,14833.6604,824.092245,927.103775,223.066954,11,0
2,0,23,25,17,32,49,99,73,172,0.000333,0.32191,16,15451.68149,858.42675,965.730093,229.486868,12,0
2,0,23,25,17,32,49,99,73,172,0.000333,0.32191,16,15451.68149,858.42675,965.730093,229.486868,12,0
